,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.14374195297147116,0.1365499230759286,0.13195756610228102,0.1356916985885801,0.13196807599089283,0.13292989645971376,0.13795997761730927,0.13550850932950584,0.13517271289351498,0.14014159244482058,0.14042742894196478,0.14163761137860423,0.1289057182809271,0.1275638674978609,0.1251047160572487,0.13049022733403634,0.12773749630068068,0.13744958529297477,0.11837441551694279,0.1260345293351998,0.13208224375737065,0.12724387583060598,0.12578245543610522,0.14021311612597284,0.13320303399000752,0.12343028095105975,0.13036919615463285,0.1293659735736966,0.1263195717896615,0.13185198551303698,0.14162662444031887,0.1288593037712391,0.12844941287951545,0.12286476868327402,0.13665403356794803,0.14465254176006942,0.14589295327685375,0.12987029278205675,0.12311528269127842,0.12240805946791862,0.1324833915748243,0.1380242452661049,0.13281441926015955,0.12556340913747183,0.12612412422879848,0.13010410988046645,0.1251158957453384,0.14845373152175537,0.13522974169147822,0.13679048273446237,0.13223993727130162,0.13542867460174166,0.13554972788540168,0.1314393634975488,0.13123400496252127,0.1310105357661535,0.12942937081137354,0.1263445645263827,0.12772191516281547,0.14112231477422182,0.13703581991455802,0.13122753974884302,0.1289312745188688,0.1399300848969109,0.1354397023186832,0.12942140242855066,0.13516676418958457,0.13357438695680757,0.1269853351600954,0.1317781736260282,0.13454125950054288,0.1464671729804296,0.13857376565559043,0.1349439870427858,0.129682292537928,0.13028330429999083,0.13615328407891533,0.13354432926093313,0.12986962943934235,0.1337171691033769,0.142015805404517,0.13409836511890663,0.14022988505747128,0.1511184259744146,0.1498863585050499,0.1448877379698927,0.14601856448676867,0.1435127978817299,0.14704949956976587,0.1397952062890753,0.13882484354637759,0.14114737446451442,0.14236473178079018,0.14188867745004757,0.14909113353701817,0.14377389195081136
1,0.17111494957374493,0.1512596961343676,0.14419754603111226,0.15862046431080395,0.1489364995820304,0.14594535959461344,0.1477739698214953,0.13817008399209485,0.14359013398294762,0.14392578316401528,0.16046569646569647,0.15229461192966173,0.1415191865578374,0.12745208727313784,0.13313257331325734,0.12824569438083738,0.13194125745754934,0.14222250733725722,0.1245763279523076,0.12201943920005594,0.13182304673564038,0.12780543308206513,0.13524130190796857,0.13954771943273284,0.12519632365772787,0.12336142322097378,0.128328719382808,0.12221874020683171,0.12027346831448857,0.12883366598262727,0.13671279597965683,0.12828291460149263,0.11915522821113715,0.12001746528071214,0.12933870824317514,0.1394978700828561,0.1374827321565618,0.11354263669016895,0.12230741146403797,0.1147711234788166,0.11858534440254254,0.12555917919709084,0.12606000845189463,0.11452653795678704,0.12124984439188348,0.12100151090006475,0.12346612067662457,0.1317010470875917,0.12390942779609583,0.12011621054939634,0.12503712503712502,0.1280136766124083,0.12810427492750712,0.12714339415319667,0.11364467252515131,0.11119314436387608,0.12164174987587577,0.12090393933587013,0.12007480766778594,0.13585190782017378,0.12724429514653077,0.12588162275009873,0.12351719625636504,0.13133236840100557,0.1273740651897841,0.12046209225102547,0.12092895045138172,0.12147611060007575,0.12004950495049505,0.12038120715599399,0.1215509312485629,0.13068389613556017,0.11591277361236989,0.1188448774977053,0.1253369646777645,0.11619727621314294,0.1192467129161384,0.12612316615002214,0.12132785365381156,0.1125473178838519,0.1241660540660499,0.12292912459562788,0.12768208806066664,0.1392829925575211,0.1432142800273881,0.13270170244263507,0.14595569458631255,0.13065296523211048,0.13800381791938912,0.12645552268956065,0.12508724772413382,0.1349418989704377,0.13074402379909697,0.13245250870611447,0.14237725275425078,0.14185000408931053
2,0.15996191383004046,0.1494629772141734,0.14015760694757157,0.1462084278611768,0.13500039194167907,0.134430340072089,0.15092098439094576,0.13599580745102272,0.1341873948008229,0.14444700157811677,0.1489071038251366,0.15142661882795147,0.13737782969348375,0.13253224691503288,0.12940110459095616,0.12948641681538767,0.1359411479670499,0.14262082387285113,0.13237626124419372,0.12134242852940764,0.13608315857761416,0.13057118449347513,0.13692970812390937,0.14139978128417435,0.1304436840104121,0.125577865176292,0.12833473743330526,0.13303747672579133,0.12499330153796688,0.13189021589343133,0.1430718590774503,0.12371898782866719,0.13099882949668357,0.138270326255826,0.13671997024916327,0.13683986436141904,0.1405703524347592,0.12561125115362895,0.1305364609170151,0.1244685172647258,0.12936307000824965,0.1302317586730455,0.1326075858548229,0.1297133406835722,0.12953996827367403,0.13333058623152574,0.1318335239870638,0.15113630934369576,0.13471119865592956,0.13514553500261112,0.1346933033202026,0.14131253200012048,0.14230502574088005,0.13643602140510452,0.13361601557069372,0.12522136758914176,0.13023864554036368,0.13102960745176315,0.14004404530374098,0.15082518337408313,0.13433367025895818,0.13456183799969218,0.14107600341588386,0.1455289918109008,0.13318061480638127,0.13830964337390417,0.12973807924781733,0.13323800311225134,0.13722727583612612,0.13674050413165753,0.1436911625191564,0.14880685420887396,0.137511290210519,0.139146725708933,0.13610454608647296,0.13327092805562984,0.13974044195019292,0.1395169650612199,0.13744321514808397,0.13371284834844774,0.13508156101589924,0.13750835747715623,0.14698139306590513,0.15079463813641028,0.15225512528473803,0.15365664491993247,0.15699852066349815,0.14788732394366197,0.15537525999079116,0.14988617934564283,0.14648539954537507,0.14662037379035237,0.14659975205747486,0.1494523630907727,0.15980012736981336,0.15551306564690887
3,0.17282421370099096,0.16296928327645052,0.15321359013200606,0.1627010391157588,0.15860494083454432,0.15411826569147666,0.1621425389019983,0.1528175434667861,0.15159117085561918,0.16901480696234997,0.16321900888941168,0.16120709743999467,0.14646404567893892,0.147214501153232,0.13700825368012026,0.14076453854536705,0.14549758851899777,0.1519900384189027,0.13548597787484182,0.13746676472252078,0.1521547666049139,0.14043534376495498,0.14275608171515194,0.14900130098721973,0.1454601560548396,0.13664039141070944,0.14234130964321537,0.14445785209446646,0.13501727058133176,0.14014682718271826,0.15018810688634776,0.13863874924037345,0.1430980964664862,0.14312137432390773,0.14613781812769758,0.15402700654282223,0.14847945386867542,0.13325823788067967,0.13245541912091763,0.1339351221046012,0.13524765729585006,0.14584175570314756,0.13779532865210184,0.13839108198159905,0.14606313651366828,0.14142687110551005,0.14223885181358725,0.16112368865788718,0.14849890949544037,0.14271417408113185,0.1429705673413102,0.14865902646502835,0.15319521014879364,0.1481408395117413,0.14039091044918028,0.13808338767416792,0.14353954037353328,0.1410455025294416,0.15158849344627992,0.15809341109856279,0.14929493713897385,0.14409534127843987,0.14857921480682432,0.155649419218585,0.14872581960979522,0.15220465537234493,0.14265069353466323,0.14375016840460217,0.14363395941278065,0.14806787919995468,0.14829878544781352,0.16295184915933242,0.1471507506837082,0.14332001899388286,0.14458406018316616,0.1423216493200941,0.1518963922294172,0.14821299970346102,0.1483500438041468,0.14232844399859013,0.14946510725569537,0.15239674187270238,0.1540929548594091,0.16136674820387378,0.15741138481136407,0.15408032707325323,0.16377238360525267,0.1551499932738442,0.1675425821566517,0.1501114226151966,0.15213909530336917,0.15716647552093418,0.15918150007606877,0.15820414496948718,0.16780299340930488,0.16293058059575283
4,0.19076234020714752,0.16881747426562893,0.16640162839514025,0.1704280673723454,0.16107582997987926,0.15934440451109183,0.17362853461721028,0.16186854098465883,0.15651498679919243,0.16537031881969574,0.17366889926256682,0.16795100447555272,0.15653534693629498,0.14897455511134844,0.14659310740130402,0.15023649668617106,0.1565635262571179,0.16280138136425562,0.13994106037256332,0.1505014284881348,0.14956003070926593,0.14905608036092333,0.15085251617859993,0.15962640295110275,0.15453251346472754,0.14265559496936472,0.1440531055769312,0.14763582582974466,0.13584761200728673,0.15090165001229194,0.146761549693095,0.14311918838452964,0.1465955065851769,0.14243022350717224,0.1474997122798941,0.15447217485661138,0.1546975354742345,0.138398672645248,0.1437405562706363,0.13291803193762708,0.13611877719987261,0.1501025490770583,0.14268029765630433,0.13953615578164313,0.1483826898720667,0.14372977289603092,0.14493912100147024,0.15942869685187508,0.1451182058424398,0.1406962686157059,0.14640089534900194,0.14620876767099814,0.15176600441501104,0.14749228506330575,0.14442316027908667,0.14430173686316167,0.14400436504050254,0.13731947631259278,0.14556403393884176,0.15500726137873497,0.15125020070355719,0.14693807731782416,0.1468418236602743,0.15809037231927064,0.1502047266719345,0.1408927116842236,0.1411492059164338,0.1429282730768167,0.13884275381730513,0.1409283749982726,0.14946333634266226,0.16661434625647464,0.15171122084113742,0.15305515671003206,0.1452211482538012,0.13930931009976047,0.14402354111405835,0.14941637593142956,0.14666536198051358,0.13720535397007147,0.15002653853674888,0.15290012831788233,0.15757145875464068,0.1603448006621172,0.15887264497186201,0.15909925345734915,0.1626769825918762,0.15120179686132665,0.1646669683116721,0.15247521835829908,0.15384169828260302,0.15810163998379523,0.16245793797556612,0.15165182755388942,0.17006321275192615,0.16310771412812228
5,0.19096577219473618,0.17304573196221051,0.16921970279062923,0.17213794934776114,0.16436968939381952,0.16464582003828973,0.1761230707084308,0.16463928508960232,0.15835084033613445,0.1680222533103426,0.17232260183968462,0.17026959352307822,0.15861743145831111,0.1576057605760576,0.15278124770372548,0.15085505179294348,0.15448200396297282,0.1602958155209536,0.14745206328632413,0.1506982692223853,0.15995305808300184,0.14952961346184324,0.15148640562747187,0.16672776830259656,0.150104065898631,0.14805971826238395,0.14908021023765997,0.1492972648375059,0.14122152791775852,0.1477800337928978,0.1535009637029735,0.14451055390281908,0.14615845919975454,0.15199547537560185,0.1555052767895685,0.1599389522207687,0.15828857365835744,0.1409794475257412,0.14332389152200128,0.141150162326728,0.14218259551899556,0.15235779696303522,0.14978135138947665,0.14031513175767454,0.15135514152428378,0.14409809507848723,0.14454021380198132,0.15872820827893402,0.15096850724029684,0.14011489808319064,0.1493938656628834,0.14786009187649007,0.15606738732844633,0.1445276214414513,0.14319918836658777,0.14079758804988352,0.14344335414808207,0.14228913820188793,0.14826912420893,0.15455917552177822,0.14949529366668085,0.14886634844868735,0.1490396963556976,0.15111282340040896,0.1473973938099402,0.14463657272702082,0.1467496215645701,0.14474486121114744,0.13966696958357833,0.14095490426374588,0.14996609386948304,0.15826108381970216,0.14587117507335476,0.14895860045018092,0.14264192939835235,0.13607817589576549,0.1490137435021007,0.15066236919450796,0.14569490777756333,0.13879970692066876,0.14981369651805215,0.14787802216734625,0.16032362558914287,0.15309908498277874,0.1600201072386059,0.15372968158539302,0.16580294753878955,0.1581374253533903,0.165831615665134,0.15038663868686578,0.151998151998152,0.15540600634431234,0.15569616457252528,0.16030418711749378,0.16732461355529132,0.16107508399093678
6,0.1902293519579491,0.17101701310846062,0.16479948043513556,0.17129141786676033,0.16458258154604077,0.1682988520656333,0.17375910103394396,0.1662998602387187,0.16175463712187227,0.1683966196446377,0.17113277513968825,0.17331654294803817,0.15478977983948164,0.1530165791129516,0.15250874313039756,0.14672374604325575,0.16099759705079028,0.16626416496377486,0.14538992493790567,0.14953040755985855,0.15867905992594272,0.1489668021680217,0.1538077082351597,0.1607153756943173,0.1532347775175644,0.146265958029697,0.1494352858646089,0.1536988685813751,0.1417535010287383,0.1512937507219591,0.1552591810085538,0.14175107534341613,0.14756814159292037,0.14772934781081878,0.15432338115548663,0.15871281875214582,0.1578845032082442,0.14136774967291757,0.14343533366010783,0.1384146421235789,0.14244604316546763,0.15173591181361945,0.14388977040020615,0.14434540236229165,0.15078653284931312,0.14670342809717396,0.14310600241413365,0.167769779538464,0.1622795692391816,0.1404449316826653,0.14269139929006505,0.1521510551647538,0.15556389284910332,0.14828790663094252,0.14679442852909216,0.14306431532431285,0.145744935789904,0.14245350304493334,0.15136289046049287,0.1564855216184054,0.1492884901131558,0.1466769178199214,0.1523315018841872,0.1524163568773234,0.14893528067339318,0.14505865427180167,0.1445900782571621,0.14513458997009113,0.14541193882585102,0.14168128271347485,0.14978175313059033,0.15728627928202008,0.14704002223457477,0.15034616329657305,0.14580950937573195,0.13774761555392517,0.14671652451577666,0.14946393269938385,0.1478303886925795,0.14114070451391184,0.1492755074308764,0.14975776370885913,0.16106951871657754,0.16343300970873786,0.16216930805480814,0.15899939903846153,0.16371462191119093,0.15868336642737133,0.17160986163359543,0.1504426044303345,0.15695086768053118,0.1544641390535637,0.16361892291060798,0.1619628935758748,0.16967003630089042,0.16685971887424475
7,0.1871802696056434,0.17262083960528515,0.1652666912933845,0.1700557854957711,0.16396993047599617,0.15831009224922615,0.17798977853492334,0.16043685100599012,0.16404280618311534,0.1631394714024214,0.17525544202576632,0.17222306537832413,0.16361654076785298,0.15185513522940314,0.15398038650129794,0.1492068853889569,0.15483756540246535,0.162897263040169,0.14627726247179745,0.15504370388623945,0.1631142231407508,0.15246928166351606,0.15232170628749167,0.15938105057692006,0.15674446802061232,0.14420216685315068,0.1509134462755058,0.14682376321953297,0.1391983853150954,0.1446728450979026,0.154571789348585,0.144631292058274,0.14794348866355247,0.1457239229751078,0.1563323433097251,0.1623946381202028,0.1547758812727656,0.13497836668469443,0.14329963675273844,0.1373001352318829,0.14123636562701009,0.1511326044710804,0.14522868435911915,0.14224060915100953,0.1438398646743727,0.14950114025085517,0.1419674471330805,0.1596731274897262,0.1463859731083113,0.14284515903530234,0.14886797105022698,0.15647757175203475,0.1559419849646898,0.15237240800497778,0.14145095082516546,0.14123694292092714,0.14056494332396885,0.14237879512648077,0.15046408660988778,0.15664063705669928,0.15848267267980062,0.15238669307385402,0.14873245097757745,0.1559633027522936,0.14938748545906277,0.14310601942830065,0.1415869889340282,0.1425032865149104,0.14371093696576814,0.13596046976374934,0.15141394226525026,0.161982949163246,0.14676757674352808,0.15078807054549717,0.14296857588589257,0.1404352867481441,0.14915620943314584,0.14953230367631062,0.15418431429823282,0.14279719522430084,0.14587078651685392,0.1492723372180669,0.1600664767331434,0.1591616615829691,0.16535433070866143,0.15115218399054925,0.16156255993862284,0.15161066537974302,0.16513110150506422,0.15086631298955133,0.14928619391002249,0.16026801603144392,0.15598072824979153,0.15305786114523717,0.16862150979050597,0.16616167344491795
8,0.18754111919396982,0.17279909141015148,0.166062613772406,0.1664586890844608,0.16334192357863256,0.1671153783775017,0.16779122841833696,0.1579636967915122,0.16347992351816443,0.16717335382353923,0.17150500517777012,0.1748575375582801,0.15710160620826566,0.1448529841585316,0.1481937602627258,0.14395843334368735,0.15826052422557585,0.1616792492313636,0.13894313854973095,0.15101528531086109,0.15551356499831015,0.14837792617380102,0.1426985568674942,0.1600682006601073,0.14876607577337506,0.13978568768876445,0.14484789294928793,0.1482970913823611,0.13710612990545784,0.14984763244256916,0.14913678816677342,0.1409731632695827,0.14335343378853568,0.14587992430758645,0.162268819393332,0.15747462367618867,0.15470547893012268,0.1321673253381104,0.13515410093751754,0.13305960867181127,0.13727726697361284,0.14726598839355592,0.1389590417201631,0.13962137524118454,0.14529214846433844,0.1418861877030063,0.1469140642014025,0.1529047641606266,0.15145190835110056,0.14075144103333662,0.14977776451988187,0.14102281575506487,0.15159131514399055,0.14338100991935257,0.13606123869171885,0.13435580315185855,0.14851237357751704,0.13473818646232438,0.14689135229418634,0.14971630118080048,0.1470095676360512,0.14814058030241112,0.1430367165575304,0.15531537095653516,0.14089078046489117,0.14029196664864405,0.13861075063178743,0.1431223050344099,0.14562684750478178,0.1360042690033843,0.14632703131765046,0.1541337167505392,0.14142734646255922,0.14979667609618105,0.13746871406345126,0.13166564660841482,0.15182790711158786,0.13730911920410177,0.13713540594331206,0.13661373355487158,0.14506836357382405,0.14631161439672077,0.15416576898217968,0.1500875790114995,0.1593049768063527,0.14831141661685596,0.15708787371908342,0.14539102391830153,0.16353576732875258,0.14432674679160726,0.15129036556656153,0.15141354873123525,0.15476438543744234,0.15377929583263444,0.16506217408744484,0.15768248204502
9,0.1859700265351123,0.16718029046702876,0.166380817309278,0.160895036341967,0.1569197239375227,0.15754916353428944,0.17131420042065268,0.1548397539656847,0.15427662857944538,0.16647214307782088,0.17320539914104574,0.16564565811788323,0.15187482725793078,0.14423926424795425,0.14200575718563307,0.13820722563053853,0.154648782425372,0.1615078790220033,0.14149193321715667,0.14254124606923882,0.14764697038039393,0.14534781590350157,0.14780576396332024,0.15513626834381553,0.14547175305765872,0.1361371197551834,0.1371724498003302,0.14352807747113736,0.14107015855750324,0.13993154344969022,0.14438070130764968,0.1388075974063235,0.1356082428539774,0.142899043820027,0.1417233229260891,0.15892143700564515,0.15165044723260637,0.137372344551213,0.13681723817023408,0.13484728575069416,0.13539441162917348,0.14186337230678728,0.14096006295494787,0.1423958483494306,0.1428793994759578,0.1360919084315503,0.13939385229999857,0.15601932305533855,0.1457753837549855,0.13864572784151602,0.13963261415821854,0.1485591024069275,0.14738241496286789,0.1367271308757558,0.1384563064148163,0.13677815775572053,0.1381551126272166,0.1392138875167596,0.15002480867251047,0.14364933063370705,0.14257077342409252,0.13803245290598412,0.13898665909736022,0.15107268255711434,0.14409957370364562,0.1422868301149924,0.13892989443779072,0.1367603995908817,0.13448428753533226,0.13404008335547754,0.14500930225522968,0.14517188191994623,0.13593741406808557,0.13880294762895876,0.1369754983275773,0.131632197198644,0.13816528103460526,0.14317274695494647,0.13810350816255645,0.13603438023676956,0.1433294382534842,0.14386317907444668,0.14838894587582213,0.14948581340602154,0.1514869311479481,0.15102204038943662,0.15587920599179164,0.1495480811972144,0.16288327567413866,0.14931717865924105,0.1445859872611465,0.15023040054248155,0.15214079164205094,0.1575192183233098,0.15886945966339688,0.15637689036672314
