,0,1,2
0.31666666666666665,0.9950056813292308,0.9658808754106086,1.049009156688234
0.6333333333333333,0.8885986934779525,0.907451581121612,1.1106336172374254
0.95,0.9068348766221513,0.9135566928359743,1.0739399810887778
1.2666666666666666,0.9220586359692773,0.8562065683432515,1.0996723728271007
1.5833333333333333,0.9769321020831989,0.9713928290664362,0.9820174084207988
1.9,0.9328602906337214,1.0023751579552276,1.0417551365811535
2.216666666666667,0.9442723633259893,0.9816967525307545,1.0689017023347946
2.533333333333333,0.9915998407433332,0.9770656129396926,1.1660415973717932
2.8499999999999996,0.9624529601943312,0.9017681627967143,1.1207247536965692
3.1666666666666665,0.9491879757661238,0.9665674718076414,1.1477101618113636
3.4833333333333334,0.9380732596276646,0.9692158195593861,1.1790101879844306
3.8,0.8694844814712178,1.0072916767101847,1.0827460956319803
4.116666666666666,0.9821452202055779,0.939991741714769,1.0743439606973157
4.433333333333334,0.9069844744333596,0.9427944862842161,1.1292692544547613
4.75,0.8932766941086118,0.946888048236407,1.0691443798787288
5.066666666666666,0.9548230613738109,0.9776767294150889,1.0875324641103599
5.383333333333333,0.9901407825717583,0.9792088943256506,1.1080654190970556
5.699999999999999,0.9538546121343056,0.947060472329192,1.1233172016408608
6.016666666666667,0.9791868788051817,1.0347893230776246,1.1256555402577457
6.333333333333333,0.9928508310559307,1.0088973209213028,1.1757339220693697
6.6499999999999995,0.9376460302291233,0.9987559984265044,1.0430035373824469
6.966666666666667,0.9349013106843568,0.9558557113730864,1.185586549878402
7.283333333333333,0.9610632359894522,0.9313495850194672,1.139087579729884
7.6,0.9929007251494804,1.024431164424334,1.1466269677449241
7.916666666666666,0.9744755322240639,0.9871615525090429,1.1301226529642567
8.233333333333333,0.908066249357509,0.9410562289836348,1.0800610703400346
8.549999999999999,0.9784567795202838,0.9287274828704233,1.0368535614057173
8.866666666666667,0.9424175560948804,0.9211243936341168,1.1001532061397676
9.183333333333334,0.9123281053619675,0.9508110247272603,1.0605792531790983
9.5,0.8651845265522156,0.9312264557776614,1.1028330558438073
9.816666666666666,0.938497006629119,0.8997873044388744,1.089420731036753
10.133333333333333,0.9521922107076506,0.9842859005581478,1.0818930690852486
10.45,0.9480420278410783,0.9924801099709547,1.111923893478909
10.766666666666666,0.9874467602581523,1.011950646643462,1.0807330081916677
11.083333333333332,1.0311985444263858,0.9835258388410327,1.0631972425359935
11.399999999999999,0.9794606584474324,0.9341820531276528,1.1256283195638426
11.716666666666667,0.981255426412693,0.9417433870030764,1.064831554680833
