,0,1,2
0.31666666666666665,0.9800561551951535,1.0128745205508651,1.0630335657463932
0.6333333333333333,0.982953661204169,0.9199800513425389,0.989901129568461
0.95,0.8901512553876879,1.0465432343800665,0.9935692687228478
1.2666666666666666,1.0055038656945643,0.9453276355818586,1.0394842978902021
1.5833333333333333,1.0145766783260992,0.9351192937266335,1.0236755265835549
1.9,1.00531945883135,0.975306319517949,1.0228322381246002
2.216666666666667,1.007937892599112,1.0041682513997678,0.9699466268569821
2.533333333333333,0.9621591562936962,1.0181310759120807,1.090099165346264
2.8499999999999996,1.010403603272481,1.0332660515642587,1.0498134731422153
3.1666666666666665,0.9688218351641849,0.9775178124590458,1.0372894723758574
3.4833333333333334,1.0288319292739194,0.9814981136318164,1.017539464846368
3.8,1.0955849773522441,0.9971514697662133,1.0635540363552305
4.116666666666666,0.9260656968108347,1.0747033335423486,1.0135196807821996
4.433333333333334,0.9787067547763655,0.9393930771791623,0.9685565336477949
4.75,0.950106790618382,0.9392765227426156,0.9510776249115496
5.066666666666666,0.9773309859687782,1.0093435257921495,1.0370341289305114
5.383333333333333,1.0382558256200787,0.9458642806473271,0.9914422299624152
5.699999999999999,1.0422187371854532,0.909200162633113,1.1324234759401715
6.016666666666667,1.078287375088,0.9691811539540213,1.0001623103462425
6.333333333333333,1.0069758736169108,0.9802956477371071,1.094393761171732
6.6499999999999995,0.9704798569389462,1.057962979153327,1.0303006443772995
6.966666666666667,0.9823031685094372,0.8781510894158049,1.1090503744953724
7.283333333333333,0.9505967251006016,1.0123313754856045,1.008067640124218
7.6,1.0387187127469713,0.9978672069599743,1.1041617255167333
7.916666666666666,1.0060753234898316,0.9516040546802653,0.9809155013429166
8.233333333333333,0.9864979302303869,1.11091563606142,1.0045295651600132
8.549999999999999,1.0757253572379832,1.1188962899779804,1.2028032451720712
8.866666666666667,1.0484853610024867,1.1805349450249554,1.094768867507647
9.183333333333334,1.0798269450760514,1.0742393326787627,1.1016945712018866
9.5,1.194207250745149,1.0413652761012289,1.15116895387092
9.816666666666666,1.1167238531770307,1.0624236846566313,1.1164782862484908
10.133333333333333,1.1978326860378203,1.0736736458263778,1.187497792673648
10.45,1.143684757860801,1.0718435055121331,1.1200666893084283
10.766666666666666,1.1099665709132873,1.0524307211878987,1.2268306566776417
11.083333333333332,1.10218222508708,1.1032148191745934,1.1706305376650732
11.399999999999999,1.1723909580706358,1.148088528475956,1.2431263224445637
11.716666666666667,1.1284590573203377,1.1178658300780258,1.1938202024418256
12.033333333333333,1.163573699126215,1.1636671856484595,1.0940248891853053
12.35,1.1495705746479714,1.173751381141167,1.1442128044296855
12.666666666666666,1.1519885398938645,1.109810171509185,1.1401782285549324
12.983333333333333,1.0110997314917258,1.1379387988328684,1.159959008140779
13.299999999999999,1.1482827508410192,1.1506627494365813,1.2296178247057008
13.616666666666665,1.1921719350538933,1.1325143425374877,1.2448640565078042
13.933333333333334,1.1769752325188227,1.1635713617970516,1.218400929039261
14.25,1.1867812212243205,1.1707547043172088,1.1642512696606393
